Product_code;Product_name;;
840318;Кинки 250г*;;
840319;Крылья кур*;;
840320;Креветка Мадагаскар*;;
840321;Кобэ 200г*;;
840322;Креветка с головой*;;
840323;Кресс-тархун*;;
840324;Миёга*;;
840325;Васаби корень*;;
840326;Батат*;;
840327;Барамундия 50г*;;
840328;Блэк Ангус 200г*;;
840329;Угорь 120г*;;
840330;Цыпленок Амацу 250г*;;
840331;Блэк Ангус 300г*;;
840332;Обрезь кобэ*;;
840333;Вонголь*;;
840334;Семга 60г*;;
840335;Сало Кобэ*;;
840336;Вырезка Кобэ*;;
840337;Дорада 50г*;;
840338;Мидии*;;
840339;Сибас Кинки*;;
840340;Истрица жареная*;;
840341;Утка запеч/бедро филе 70г;;
840342;Панчетта грудинка*;;
840343;Свиные ребра*;;
840344;Цыпленок б/к*;;
840345;Лук шнитт шизо*;;
840346;Сибас с головой*;;
840347;Савойская капуста*;;
840348;Пак чой*;;
840349;Базилик тайский*;;
840350;Апельсины*;;
840351;Сибас филе*;;
840352;Фаланга крабов в панцире*;;
840353;Маслины в масле*;;
840354;Каракатица*;;
840355;Каракатица/блок-слайс*;;
840356;Колбаска из каракат 20г*;;
840357;Щупальца каракатицы*;;
840358;Тушка каракатицы*;;
840359;Обрезь черн трески*;;
840360;Окорочек кур 150г*;;
840361;Сибас чилийский обрезь*;;
840362;Креветка с головой вес*;;
840363;Лук поррей мини*;;
840364;Треска 50г*;;
840365;Мякоть фалан в панц 180г*;;
840366;Шпик*;;
840367;Обрезь чёрта*;;
840368;Телятина в травах 100г*;;
840369;Щупальца д/кетчупа*;;
840370;Осьминог пресс*;;
840371;Мякоть тел/ронер*;;
840372;Вонголь шт*;;
840373;Баран д/шурпы*;;
840374;Хвосты лобстера*;;
840375;Лопатка говяжья*;;
840376;Рыбка Кинки*;;
840377;Шея свиная фарш*;;
840378;Мякоть телятины фарш*;;
840379;Мякоть кролика фарш*;;
840380;Филе индейки фарш*;;
840381;Филе кур фарш*;;
840382;Мясо мар по-дом п/ф 100г*;;
840383;Печень Кобэ*;;
840384;Малина с/с б/к*;;
840385;Обрезь св/ребер*;;
840386;Пагр 120г*;;
840387;Дорада Кинки филе*;;
840388;Сёмга филе с/с*;;
840389;Мякоть телячьей голени*;;
840390;Чили кр/стручковый*;;
840391;Прошуто котто нарез*;;
840392;Гауда нарезанный*;;
840393;Гранат*;;
840394;Грибы бел/резаные*;;
840395;Треска охл*;;
840396;Голень теленка*;;
840397;Манго тайское*;;
840398;Лакедра филе*;;
840399;Мизуна*;;
840400;Треска 200г*;;
840401;Палтус 200г*;;
840402;Креветка 4/6 б/г*;;
840403;Тунец желтоперый*;;
840404;Сибас чил/стейк 400г*;;
840405;Барамундия 220г*;;
840406;Рыба меч 220г*;;
840407;Осьминог отв 80г*;;
840408;Кумкват*;;
840409;Утка филе 350г*;;
840410;Печень 220г*;;
840411;Вырезка зерн Ангус 200г*;;
840412;Вырезка Вогю 200г*;;
840413;Задок австралия*;;
840414;Крев очищ Ама Евi*;;
840415;Сибас/Чил стейк 300г*;;
840416;Креветка 6-8*;;
840417;Толстый край д/гамбургер*;;
840418;Печень 150г*;;
840419;Свекла молодая*;;
840420;Малина*;;
840421;Ежевика*;;
840422;Мякоть цесарки резаная*;;
840423;Мидии филе*;;
840424;Палтус 180г*;;
840425;Говядина Нов/зел*;;
840426;Вырезка Нов Зеланд 220г*;;
840427;Вырезка Вогю 220г*;;
840428;Блэк Ангус 300г*;;
840429;Нов Зеландский рибай 300г;;
840430;Кальмар/бэби целый*;;
840431;Свиная корейка 180г*;;
840432;Печень 170г*;;
840433;Имбирь слайсы*;;
840434;Филе утки 250г*;;
840435;Омар*;;
840436;Свиная обрезь*;;
840437;Дорада филе*;;
840438;Гусиный окорочек 300г*;;
840439;Вырезка Австралия 150г*;;
840440;Водоросли зеленые с/м*;;
840441;Водоросли красные с/м*;;
840442;Цыпленок Табака 180г*;;
840443;Ребрышки св мар/отв 350г*;;
840444;Пашина*;;
840445;Шпик копчёный*;;
840446;Обрезь пашины*;;
840447;Лангустин шт*;;
840448;Сердце куриное*;;
840449;Выр Нов Зеландия 130г*;;
840450;Салат вараби*;;
840451;Салат нанохана*;;
840452;Салат сансай*;;
840453;Буженина нарезка*;;
840454;Cибас 120г*;;
840455;Вырезка зерн анг 130г*;;
840456;Щука филе*;;
840457;Маракуйя сок*;;
840458;Ножки перепелки 5шт/100г*;;
840459;Мидии охл*;;
840460;Сыр Грана подана*;;
840461;Сибас д/пиццы*;;
840462;Крабы с/с*;;
840463;Язык свиной консерв*;;
840464;Гауда*;;
840465;Цесарка 300г*;;
840466;Улитка в панцире 1шт*;;
840467;Сибас 100г*;;
840468;Маракуйя 45г*;;
840469;Ножка гов/диафрагмы 180г*;;
840470;Курица д/рулета*;;
840471;Барамунди 130г;;
840472;Сибас с головой*;;
840473;Дорада с головой*;;
840474;Зоб телячий 200г*;;
840475;Сыр гауда тёртый*;;
840476;Сосиски-шпикачк порц 100г;;
840477;Корейка косули 200г*;;
840478;Баран д/пиццы*;;
840479;Лопатка/говяжья фарш*;;
840480;Лопатка/телячья фарш*;;
840481;Цыплёнок Амацу 125г*;;
840482;Имбирь тай*;;
840483;Хлеб рикота 120г*;;
840484;Хлеб маслины 120г*;;
840485;Шкура свиная*;;
840486;Чёрная треска 150г*;;
840487;Кролик китай*;;
840488;вырезка австр/беф.*;;
840489;Корень галанга*;;
840490;Телятина обрезь резаная*;;
840491;Цыплёнок ланч 260г*;;
840492;Печень тел обрезь*;;
840493;Сальсиччиа пиканте*;;
840494;Салями*;;
840495;Вырезка марала*;;
840496;Мякоть марала*;;
840497;Обрезь марала*;;
840498;Кости марала*;;
840499;Мякоть марала*;;
840500;Треска охл 150г*;;
840501;Росток имбиря 7-11г*;;
840502;Миёга 18г*;;
840503;Ребра телячьи*;;
840504;Угорь х/к*;;
840505;Саёри 120г*;;
840506;Корюшка 100г*;;
840507;Креветочная рыба 200г*;;
840508;Корюшка 250г*;;
840509;Конгрио 160г*;;
840510;Баран/ребро;;
840511;Фоль Эпи нарезанный*;;
840512;Страччиателла*;;
840513;Папоротник*;;
840514;Сельдь Нидерланды 60г*;;
840515;Фоль эпи тёртый*;;
840516;Шницель 200г*;;
840517;Лосось мар нарезка*;;
840518;Мини шпинат*;;
840519;Омуль*;;
840520;Обрезь Австралия*;;
840521;Клари*;;
840522;Блэк Анг стриплоин 200г*;;
840523;Кролик д/ланча*;;
840524;Яблоко 1 шт;;
840525;Муксун х/к*;;
840526;Фейхоа*;;
840527;Фоль Эпи*;;
840528;Тофу жар.инари*;;
840529;Орегано свежий*;;
840530;Стриплоин 250г*;;33
840531;Корейка свиная 300г*;;
840532;Кость мозговая*;;
840533;Лист банана*;;
840534;Жир Стриплоин*;;
840535;говяжья вырезка 70г;;
840536;Личи в сиропе 130г*;;
840537;Яблоко*;;
840538;Ростбиф*;;
840539;Треска с/м*;;
840540;Кефаль*;;
840541;Макрель*;;
840542;Треска с/м 150г*;;
840543;Корейка косули 160г*;;
840544;Утка конфи *;;
840545;Корейка манглица 250г*;;
840546;Костный мозг*;;
840547;Сёмга 80г*;;
840548;Палочка корицы 1шт*;;
840549;Сибас 130г*;;
840550;Обрезь палтуса*;;
840551;Икра кефали*;;
840552;Томино/шт*;;
840553;Перепелка б/к шт*;;
840554;Тост белый*;;
840555;хлеб белый 400г*;;
840556;Тюрбо дикая*;;
840557;Барамунди 80г*;;
840558;листья лайма*;;
840559;Жиго ягненка*;;
840560;Межреберное мясо*;;
840561;Язык отв 180г*;;
840562;Икра омуля*;;
840563;Орегано лист*;;
840564;Лист молодой свеклы*;;
840565;Язык отварной 160г*;;
840566;Свекла запеч/очищенная*;;
840567;Капуста Кимчи*;;
840568;Голень мякоть*;;
840569;Бульон упаренный д/терр*;;
840570;Нельма х/к*;;
840571;Редька черная*;;
840572;Свекла отв/очищ*;;
840573;Лопатка ягненка 600г/шт*;;
840574;Лопатка кобэ 150г*;;
840575;Пюре из белых персиков*;;
840576;Груша фреш*;;
840577;Груша слайс шт*;;
840578;Морской черт 80г;;
840579;Цветок орхидеи*;;
840580;Обрезь морского черта*;;
840581;Физалис*;;
840582;Лосось кинки б/кожи*;;
840583;Ягненок мякоть*;;
840584;Утиная грудка копченая*;;
840585;филе утки 200г*;;
840586;Плавник акулы*;;
840587;ребро говяжье*350г;;
840588;Окорочок утки*;;
840589;Стерлядь филе 150г*;;
840590;Дорада с головой шт*;;
840591;Филе утки (кумкват)130г*;;
840592;Картофель 150г*;;
840593;Лук белый 70г*;;
840594;Физалис шт*;;
840595;Печень гуся*;;
840596;Утиная ножка конфит*;;
840597;Лосось для тар-тара*;;
840598;Мякоть утки отв*;;
840599;Помидоры черри желтые*;;
840600;Моцарелла коктейль*;;
840601;Яблоко антоновка*;;
840602;Капуста брюссельская*;;
840603;Плавник акулы 80г*;;
840604;помидоры канкасе*;;
840605;вырезка/австр/кинки*;;
840606;обрезь карпаччо*;;
840607;Ама Эби 1шт*;;
840608;Утка филе 170г*;;
840609;Хвост лобстера 40г*;;
