VALUE,DATE,HOUR
318586,01.11.2010 0:00:00.000000,1
283192,01.11.2010 0:00:00.000000,2
279531,01.11.2010 0:00:00.000000,3
279022,01.11.2010 0:00:00.000000,4
279044,01.11.2010 0:00:00.000000,5
278858,01.11.2010 0:00:00.000000,6
279885,01.11.2010 0:00:00.000000,7
291668,01.11.2010 0:00:00.000000,8
325212,01.11.2010 0:00:00.000000,9
340478,01.11.2010 0:00:00.000000,10
343513,01.11.2010 0:00:00.000000,11
343259,01.11.2010 0:00:00.000000,12
342450,01.11.2010 0:00:00.000000,13
342153,01.11.2010 0:00:00.000000,14
337918,01.11.2010 0:00:00.000000,15
337674,01.11.2010 0:00:00.000000,16
340175,01.11.2010 0:00:00.000000,17
339377,01.11.2010 0:00:00.000000,18
338631,01.11.2010 0:00:00.000000,19
327762,01.11.2010 0:00:00.000000,20
324301,01.11.2010 0:00:00.000000,21
330888,01.11.2010 0:00:00.000000,22
325718,01.11.2010 0:00:00.000000,23
320551,01.11.2010 0:00:00.000000,24
314760,02.11.2010 0:00:00.000000,1
296138,02.11.2010 0:00:00.000000,2
294114,02.11.2010 0:00:00.000000,3
292814,02.11.2010 0:00:00.000000,4
293095,02.11.2010 0:00:00.000000,5
295666,02.11.2010 0:00:00.000000,6
296328,02.11.2010 0:00:00.000000,7
302590,02.11.2010 0:00:00.000000,8
330272,02.11.2010 0:00:00.000000,9
344689,02.11.2010 0:00:00.000000,10
347384,02.11.2010 0:00:00.000000,11
349366,02.11.2010 0:00:00.000000,12
353702,02.11.2010 0:00:00.000000,13
354203,02.11.2010 0:00:00.000000,14
353568,02.11.2010 0:00:00.000000,15
350716,02.11.2010 0:00:00.000000,16
344538,02.11.2010 0:00:00.000000,17
343599,02.11.2010 0:00:00.000000,18
344706,02.11.2010 0:00:00.000000,19
343057,02.11.2010 0:00:00.000000,20
342592,02.11.2010 0:00:00.000000,21
341898,02.11.2010 0:00:00.000000,22
344757,02.11.2010 0:00:00.000000,23
337905,02.11.2010 0:00:00.000000,24
318401,03.11.2010 0:00:00.000000,1
299634,03.11.2010 0:00:00.000000,2
299082,03.11.2010 0:00:00.000000,3
299064,03.11.2010 0:00:00.000000,4
300041,03.11.2010 0:00:00.000000,5
301758,03.11.2010 0:00:00.000000,6
302201,03.11.2010 0:00:00.000000,7
308669,03.11.2010 0:00:00.000000,8
331194,03.11.2010 0:00:00.000000,9
347023,03.11.2010 0:00:00.000000,10
348792,03.11.2010 0:00:00.000000,11
348025,03.11.2010 0:00:00.000000,12
347326,03.11.2010 0:00:00.000000,13
352615,03.11.2010 0:00:00.000000,14
348566,03.11.2010 0:00:00.000000,15
348605,03.11.2010 0:00:00.000000,16
352930,03.11.2010 0:00:00.000000,17
351172,03.11.2010 0:00:00.000000,18
351180,03.11.2010 0:00:00.000000,19
355939,03.11.2010 0:00:00.000000,20
355871,03.11.2010 0:00:00.000000,21
349703,03.11.2010 0:00:00.000000,22
341148,03.11.2010 0:00:00.000000,23
341455,03.11.2010 0:00:00.000000,24
329573,04.11.2010 0:00:00.000000,1
310610,04.11.2010 0:00:00.000000,2
305216,04.11.2010 0:00:00.000000,3
304794,04.11.2010 0:00:00.000000,4
303528,04.11.2010 0:00:00.000000,5
304218,04.11.2010 0:00:00.000000,6
304815,04.11.2010 0:00:00.000000,7
305000,04.11.2010 0:00:00.000000,8
323265,04.11.2010 0:00:00.000000,9
335057,04.11.2010 0:00:00.000000,10
341946,04.11.2010 0:00:00.000000,11
342310,04.11.2010 0:00:00.000000,12
342407,04.11.2010 0:00:00.000000,13
341990,04.11.2010 0:00:00.000000,14
347263,04.11.2010 0:00:00.000000,15
353310,04.11.2010 0:00:00.000000,16
348956,04.11.2010 0:00:00.000000,17
348562,04.11.2010 0:00:00.000000,18
351603,04.11.2010 0:00:00.000000,19
350284,04.11.2010 0:00:00.000000,20
347988,04.11.2010 0:00:00.000000,21
344442,04.11.2010 0:00:00.000000,22
337850,04.11.2010 0:00:00.000000,23
332327,04.11.2010 0:00:00.000000,24
318208,05.11.2010 0:00:00.000000,1
303829,05.11.2010 0:00:00.000000,2
302704,05.11.2010 0:00:00.000000,3
302352,05.11.2010 0:00:00.000000,4
302824,05.11.2010 0:00:00.000000,5
302617,05.11.2010 0:00:00.000000,6
305786,05.11.2010 0:00:00.000000,7
303799,05.11.2010 0:00:00.000000,8
310892,05.11.2010 0:00:00.000000,9
314123,05.11.2010 0:00:00.000000,10
315267,05.11.2010 0:00:00.000000,11
324132,05.11.2010 0:00:00.000000,12
329443,05.11.2010 0:00:00.000000,13
330239,05.11.2010 0:00:00.000000,14
330179,05.11.2010 0:00:00.000000,15
330593,05.11.2010 0:00:00.000000,16
328894,05.11.2010 0:00:00.000000,17
338287,05.11.2010 0:00:00.000000,18
341792,05.11.2010 0:00:00.000000,19
342131,05.11.2010 0:00:00.000000,20
338644,05.11.2010 0:00:00.000000,21
335292,05.11.2010 0:00:00.000000,22
329736,05.11.2010 0:00:00.000000,23
326931,05.11.2010 0:00:00.000000,24
304969,06.11.2010 0:00:00.000000,1
284324,06.11.2010 0:00:00.000000,2
286356,06.11.2010 0:00:00.000000,3
285811,06.11.2010 0:00:00.000000,4
284164,06.11.2010 0:00:00.000000,5
284230,06.11.2010 0:00:00.000000,6
286361,06.11.2010 0:00:00.000000,7
286076,06.11.2010 0:00:00.000000,8
282065,06.11.2010 0:00:00.000000,9
255737,06.11.2010 0:00:00.000000,10
255000,06.11.2010 0:00:00.000000,11
256169,06.11.2010 0:00:00.000000,12
254959,06.11.2010 0:00:00.000000,13
253041,06.11.2010 0:00:00.000000,14
254422,06.11.2010 0:00:00.000000,15
262339,06.11.2010 0:00:00.000000,16
264111,06.11.2010 0:00:00.000000,17
284085,06.11.2010 0:00:00.000000,18
293646,06.11.2010 0:00:00.000000,19
293685,06.11.2010 0:00:00.000000,20
335759,06.11.2010 0:00:00.000000,21
339768,06.11.2010 0:00:00.000000,22
330363,06.11.2010 0:00:00.000000,23
313644,06.11.2010 0:00:00.000000,24
293975,07.11.2010 0:00:00.000000,1
276339,07.11.2010 0:00:00.000000,2
276443,07.11.2010 0:00:00.000000,3
276764,07.11.2010 0:00:00.000000,4
274511,07.11.2010 0:00:00.000000,5
273685,07.11.2010 0:00:00.000000,6
272493,07.11.2010 0:00:00.000000,7
273681,07.11.2010 0:00:00.000000,8
273688,07.11.2010 0:00:00.000000,9
255726,07.11.2010 0:00:00.000000,10
250468,07.11.2010 0:00:00.000000,11
251395,07.11.2010 0:00:00.000000,12
252550,07.11.2010 0:00:00.000000,13
253963,07.11.2010 0:00:00.000000,14
251164,07.11.2010 0:00:00.000000,15
255667,07.11.2010 0:00:00.000000,16
262210,07.11.2010 0:00:00.000000,17
277795,07.11.2010 0:00:00.000000,18
283738,07.11.2010 0:00:00.000000,19
322739,07.11.2010 0:00:00.000000,20
339156,07.11.2010 0:00:00.000000,21
337076,07.11.2010 0:00:00.000000,22
334362,07.11.2010 0:00:00.000000,23
308150,07.11.2010 0:00:00.000000,24
307818,08.11.2010 0:00:00.000000,1
287684,08.11.2010 0:00:00.000000,2
275984,08.11.2010 0:00:00.000000,3
282726,08.11.2010 0:00:00.000000,4
285537,08.11.2010 0:00:00.000000,5
284889,08.11.2010 0:00:00.000000,6
289394,08.11.2010 0:00:00.000000,7
297405,08.11.2010 0:00:00.000000,8
315851,08.11.2010 0:00:00.000000,9
321236,08.11.2010 0:00:00.000000,10
322117,08.11.2010 0:00:00.000000,11
323838,08.11.2010 0:00:00.000000,12
321492,08.11.2010 0:00:00.000000,13
322058,08.11.2010 0:00:00.000000,14
325951,08.11.2010 0:00:00.000000,15
327635,08.11.2010 0:00:00.000000,16
328705,08.11.2010 0:00:00.000000,17
327267,08.11.2010 0:00:00.000000,18
326638,08.11.2010 0:00:00.000000,19
327346,08.11.2010 0:00:00.000000,20
328576,08.11.2010 0:00:00.000000,21
328400,08.11.2010 0:00:00.000000,22
327707,08.11.2010 0:00:00.000000,23
327519,08.11.2010 0:00:00.000000,24
311143,09.11.2010 0:00:00.000000,1
292718,09.11.2010 0:00:00.000000,2
291531,09.11.2010 0:00:00.000000,3
290690,09.11.2010 0:00:00.000000,4
290728,09.11.2010 0:00:00.000000,5
291209,09.11.2010 0:00:00.000000,6
291766,09.11.2010 0:00:00.000000,7
299977,09.11.2010 0:00:00.000000,8
319917,09.11.2010 0:00:00.000000,9
325112,09.11.2010 0:00:00.000000,10
328340,09.11.2010 0:00:00.000000,11
328294,09.11.2010 0:00:00.000000,12
329404,09.11.2010 0:00:00.000000,13
331010,09.11.2010 0:00:00.000000,14
329146,09.11.2010 0:00:00.000000,15
330501,09.11.2010 0:00:00.000000,16
328815,09.11.2010 0:00:00.000000,17
328296,09.11.2010 0:00:00.000000,18
327164,09.11.2010 0:00:00.000000,19
328962,09.11.2010 0:00:00.000000,20
328756,09.11.2010 0:00:00.000000,21
328269,09.11.2010 0:00:00.000000,22
322035,09.11.2010 0:00:00.000000,23
314947,09.11.2010 0:00:00.000000,24
306394,10.11.2010 0:00:00.000000,1
292762,10.11.2010 0:00:00.000000,2
289670,10.11.2010 0:00:00.000000,3
289839,10.11.2010 0:00:00.000000,4
288824,10.11.2010 0:00:00.000000,5
289826,10.11.2010 0:00:00.000000,6
290107,10.11.2010 0:00:00.000000,7
296954,10.11.2010 0:00:00.000000,8
309995,10.11.2010 0:00:00.000000,9
324054,10.11.2010 0:00:00.000000,10
330758,10.11.2010 0:00:00.000000,11
331513,10.11.2010 0:00:00.000000,12
328512,10.11.2010 0:00:00.000000,13
322107,10.11.2010 0:00:00.000000,14
318973,10.11.2010 0:00:00.000000,15
315641,10.11.2010 0:00:00.000000,16
317195,10.11.2010 0:00:00.000000,17
320094,10.11.2010 0:00:00.000000,18
320935,10.11.2010 0:00:00.000000,19
320091,10.11.2010 0:00:00.000000,20
318823,10.11.2010 0:00:00.000000,21
316159,10.11.2010 0:00:00.000000,22
309721,10.11.2010 0:00:00.000000,23
308956,10.11.2010 0:00:00.000000,24
300600,11.11.2010 0:00:00.000000,1
285603,11.11.2010 0:00:00.000000,2
285730,11.11.2010 0:00:00.000000,3
285982,11.11.2010 0:00:00.000000,4
285767,11.11.2010 0:00:00.000000,5
284705,11.11.2010 0:00:00.000000,6
286201,11.11.2010 0:00:00.000000,7
294532,11.11.2010 0:00:00.000000,8
301296,11.11.2010 0:00:00.000000,9
304799,11.11.2010 0:00:00.000000,10
305428,11.11.2010 0:00:00.000000,11
306059,11.11.2010 0:00:00.000000,12
304237,11.11.2010 0:00:00.000000,13
306717,11.11.2010 0:00:00.000000,14
311030,11.11.2010 0:00:00.000000,15
311950,11.11.2010 0:00:00.000000,16
307290,11.11.2010 0:00:00.000000,17
312862,11.11.2010 0:00:00.000000,18
321350,11.11.2010 0:00:00.000000,19
322230,11.11.2010 0:00:00.000000,20
347383,11.11.2010 0:00:00.000000,21
342011,11.11.2010 0:00:00.000000,22
335570,11.11.2010 0:00:00.000000,23
322129,11.11.2010 0:00:00.000000,24
309071,12.11.2010 0:00:00.000000,1
305228,12.11.2010 0:00:00.000000,2
304091,12.11.2010 0:00:00.000000,3
303294,12.11.2010 0:00:00.000000,4
302218,12.11.2010 0:00:00.000000,5
303107,12.11.2010 0:00:00.000000,6
305216,12.11.2010 0:00:00.000000,7
313463,12.11.2010 0:00:00.000000,8
317231,12.11.2010 0:00:00.000000,9
331844,12.11.2010 0:00:00.000000,10
332982,12.11.2010 0:00:00.000000,11
332307,12.11.2010 0:00:00.000000,12
330306,12.11.2010 0:00:00.000000,13
334571,12.11.2010 0:00:00.000000,14
334970,12.11.2010 0:00:00.000000,15
328756,12.11.2010 0:00:00.000000,16
325274,12.11.2010 0:00:00.000000,17
323519,12.11.2010 0:00:00.000000,18
322837,12.11.2010 0:00:00.000000,19
321226,12.11.2010 0:00:00.000000,20
319053,12.11.2010 0:00:00.000000,21
317181,12.11.2010 0:00:00.000000,22
307908,12.11.2010 0:00:00.000000,23
289643,12.11.2010 0:00:00.000000,24
276830,13.11.2010 0:00:00.000000,1
266244,13.11.2010 0:00:00.000000,2
261016,13.11.2010 0:00:00.000000,3
258984,13.11.2010 0:00:00.000000,4
259396,13.11.2010 0:00:00.000000,5
259956,13.11.2010 0:00:00.000000,6
258220,13.11.2010 0:00:00.000000,7
268708,13.11.2010 0:00:00.000000,8
277647,13.11.2010 0:00:00.000000,9
274887,13.11.2010 0:00:00.000000,10
272082,13.11.2010 0:00:00.000000,11
273156,13.11.2010 0:00:00.000000,12
272381,13.11.2010 0:00:00.000000,13
271052,13.11.2010 0:00:00.000000,14
271259,13.11.2010 0:00:00.000000,15
270190,13.11.2010 0:00:00.000000,16
270070,13.11.2010 0:00:00.000000,17
281555,13.11.2010 0:00:00.000000,18
290598,13.11.2010 0:00:00.000000,19
293460,13.11.2010 0:00:00.000000,20
294476,13.11.2010 0:00:00.000000,21
291289,13.11.2010 0:00:00.000000,22
287559,13.11.2010 0:00:00.000000,23
277602,13.11.2010 0:00:00.000000,24
270195,14.11.2010 0:00:00.000000,1
265837,14.11.2010 0:00:00.000000,2
253267,14.11.2010 0:00:00.000000,3
251312,14.11.2010 0:00:00.000000,4
251049,14.11.2010 0:00:00.000000,5
251324,14.11.2010 0:00:00.000000,6
250218,14.11.2010 0:00:00.000000,7
250694,14.11.2010 0:00:00.000000,8
252241,14.11.2010 0:00:00.000000,9
254218,14.11.2010 0:00:00.000000,10
255456,14.11.2010 0:00:00.000000,11
257049,14.11.2010 0:00:00.000000,12
256580,14.11.2010 0:00:00.000000,13
255061,14.11.2010 0:00:00.000000,14
257076,14.11.2010 0:00:00.000000,15
256962,14.11.2010 0:00:00.000000,16
260934,14.11.2010 0:00:00.000000,17
277022,14.11.2010 0:00:00.000000,18
286441,14.11.2010 0:00:00.000000,19
295026,14.11.2010 0:00:00.000000,20
298113,14.11.2010 0:00:00.000000,21
295051,14.11.2010 0:00:00.000000,22
290957,14.11.2010 0:00:00.000000,23
273788,14.11.2010 0:00:00.000000,24
268539,15.11.2010 0:00:00.000000,1
265035,15.11.2010 0:00:00.000000,2
264757,15.11.2010 0:00:00.000000,3
264517,15.11.2010 0:00:00.000000,4
263796,15.11.2010 0:00:00.000000,5
263800,15.11.2010 0:00:00.000000,6
266831,15.11.2010 0:00:00.000000,7
273087,15.11.2010 0:00:00.000000,8
301510,15.11.2010 0:00:00.000000,9
305799,15.11.2010 0:00:00.000000,10
307903,15.11.2010 0:00:00.000000,11
309878,15.11.2010 0:00:00.000000,12
314814,15.11.2010 0:00:00.000000,13
315966,15.11.2010 0:00:00.000000,14
319218,15.11.2010 0:00:00.000000,15
319348,15.11.2010 0:00:00.000000,16
319340,15.11.2010 0:00:00.000000,17
318420,15.11.2010 0:00:00.000000,18
323204,15.11.2010 0:00:00.000000,19
325088,15.11.2010 0:00:00.000000,20
330973,15.11.2010 0:00:00.000000,21
330242,15.11.2010 0:00:00.000000,22
320263,15.11.2010 0:00:00.000000,23
310884,15.11.2010 0:00:00.000000,24
301476,16.11.2010 0:00:00.000000,1
297564,16.11.2010 0:00:00.000000,2
293826,16.11.2010 0:00:00.000000,3
295471,16.11.2010 0:00:00.000000,4
297681,16.11.2010 0:00:00.000000,5
302797,16.11.2010 0:00:00.000000,6
307185,16.11.2010 0:00:00.000000,7
317108,16.11.2010 0:00:00.000000,8
328771,16.11.2010 0:00:00.000000,9
333269,16.11.2010 0:00:00.000000,10
333677,16.11.2010 0:00:00.000000,11
335672,16.11.2010 0:00:00.000000,12
336400,16.11.2010 0:00:00.000000,13
342331,16.11.2010 0:00:00.000000,14
336458,16.11.2010 0:00:00.000000,15
338850,16.11.2010 0:00:00.000000,16
342282,16.11.2010 0:00:00.000000,17
341295,16.11.2010 0:00:00.000000,18
340965,16.11.2010 0:00:00.000000,19
337105,16.11.2010 0:00:00.000000,20
330264,16.11.2010 0:00:00.000000,21
328612,16.11.2010 0:00:00.000000,22
319436,16.11.2010 0:00:00.000000,23
315259,16.11.2010 0:00:00.000000,24
304109,17.11.2010 0:00:00.000000,1
298213,17.11.2010 0:00:00.000000,2
298697,17.11.2010 0:00:00.000000,3
299243,17.11.2010 0:00:00.000000,4
299829,17.11.2010 0:00:00.000000,5
300645,17.11.2010 0:00:00.000000,6
301242,17.11.2010 0:00:00.000000,7
308679,17.11.2010 0:00:00.000000,8
316579,17.11.2010 0:00:00.000000,9
317551,17.11.2010 0:00:00.000000,10
324491,17.11.2010 0:00:00.000000,11
325799,17.11.2010 0:00:00.000000,12
325956,17.11.2010 0:00:00.000000,13
329649,17.11.2010 0:00:00.000000,14
330036,17.11.2010 0:00:00.000000,15
326691,17.11.2010 0:00:00.000000,16
328955,17.11.2010 0:00:00.000000,17
327807,17.11.2010 0:00:00.000000,18
327360,17.11.2010 0:00:00.000000,19
323755,17.11.2010 0:00:00.000000,20
328251,17.11.2010 0:00:00.000000,21
351547,17.11.2010 0:00:00.000000,22
345692,17.11.2010 0:00:00.000000,23
340639,17.11.2010 0:00:00.000000,24
321868,18.11.2010 0:00:00.000000,1
316341,18.11.2010 0:00:00.000000,2
317398,18.11.2010 0:00:00.000000,3
315676,18.11.2010 0:00:00.000000,4
316663,18.11.2010 0:00:00.000000,5
321765,18.11.2010 0:00:00.000000,6
326390,18.11.2010 0:00:00.000000,7
333257,18.11.2010 0:00:00.000000,8
332638,18.11.2010 0:00:00.000000,9
334143,18.11.2010 0:00:00.000000,10
334249,18.11.2010 0:00:00.000000,11
332748,18.11.2010 0:00:00.000000,12
329330,18.11.2010 0:00:00.000000,13
330501,18.11.2010 0:00:00.000000,14
332244,18.11.2010 0:00:00.000000,15
333414,18.11.2010 0:00:00.000000,16
331035,18.11.2010 0:00:00.000000,17
344666,18.11.2010 0:00:00.000000,18
348104,18.11.2010 0:00:00.000000,19
347083,18.11.2010 0:00:00.000000,20
347065,18.11.2010 0:00:00.000000,21
343806,18.11.2010 0:00:00.000000,22
341359,18.11.2010 0:00:00.000000,23
339671,18.11.2010 0:00:00.000000,24
301924,19.11.2010 0:00:00.000000,1
298717,19.11.2010 0:00:00.000000,2
299437,19.11.2010 0:00:00.000000,3
296865,19.11.2010 0:00:00.000000,4
298679,19.11.2010 0:00:00.000000,5
298865,19.11.2010 0:00:00.000000,6
303996,19.11.2010 0:00:00.000000,7
309212,19.11.2010 0:00:00.000000,8
311870,19.11.2010 0:00:00.000000,9
313552,19.11.2010 0:00:00.000000,10
313710,19.11.2010 0:00:00.000000,11
313511,19.11.2010 0:00:00.000000,12
312370,19.11.2010 0:00:00.000000,13
310964,19.11.2010 0:00:00.000000,14
311289,19.11.2010 0:00:00.000000,15
308000,19.11.2010 0:00:00.000000,16
308342,19.11.2010 0:00:00.000000,17
339886,19.11.2010 0:00:00.000000,18
342995,19.11.2010 0:00:00.000000,19
342072,19.11.2010 0:00:00.000000,20
339730,19.11.2010 0:00:00.000000,21
340287,19.11.2010 0:00:00.000000,22
339643,19.11.2010 0:00:00.000000,23
329098,19.11.2010 0:00:00.000000,24
278581,20.11.2010 0:00:00.000000,1
267906,20.11.2010 0:00:00.000000,2
257772,20.11.2010 0:00:00.000000,3
255697,20.11.2010 0:00:00.000000,4
254358,20.11.2010 0:00:00.000000,5
255863,20.11.2010 0:00:00.000000,6
256289,20.11.2010 0:00:00.000000,7
255103,20.11.2010 0:00:00.000000,8
257250,20.11.2010 0:00:00.000000,9
265042,20.11.2010 0:00:00.000000,10
270661,20.11.2010 0:00:00.000000,11
270432,20.11.2010 0:00:00.000000,12
271463,20.11.2010 0:00:00.000000,13
271656,20.11.2010 0:00:00.000000,14
271137,20.11.2010 0:00:00.000000,15
271601,20.11.2010 0:00:00.000000,16
272622,20.11.2010 0:00:00.000000,17
296127,20.11.2010 0:00:00.000000,18
320853,20.11.2010 0:00:00.000000,19
326247,20.11.2010 0:00:00.000000,20
323814,20.11.2010 0:00:00.000000,21
323254,20.11.2010 0:00:00.000000,22
316560,20.11.2010 0:00:00.000000,23
313091,20.11.2010 0:00:00.000000,24
271125,21.11.2010 0:00:00.000000,1
258416,21.11.2010 0:00:00.000000,2
256339,21.11.2010 0:00:00.000000,3
254933,21.11.2010 0:00:00.000000,4
251495,21.11.2010 0:00:00.000000,5
251878,21.11.2010 0:00:00.000000,6
254555,21.11.2010 0:00:00.000000,7
256463,21.11.2010 0:00:00.000000,8
257788,21.11.2010 0:00:00.000000,9
259703,21.11.2010 0:00:00.000000,10
262126,21.11.2010 0:00:00.000000,11
263316,21.11.2010 0:00:00.000000,12
271008,21.11.2010 0:00:00.000000,13
271662,21.11.2010 0:00:00.000000,14
261533,21.11.2010 0:00:00.000000,15
262081,21.11.2010 0:00:00.000000,16
261580,21.11.2010 0:00:00.000000,17
281056,21.11.2010 0:00:00.000000,18
309625,21.11.2010 0:00:00.000000,19
324214,21.11.2010 0:00:00.000000,20
321443,21.11.2010 0:00:00.000000,21
320655,21.11.2010 0:00:00.000000,22
312938,21.11.2010 0:00:00.000000,23
306117,21.11.2010 0:00:00.000000,24
314304,22.11.2010 0:00:00.000000,1
285977,22.11.2010 0:00:00.000000,2
274952,22.11.2010 0:00:00.000000,3
279295,22.11.2010 0:00:00.000000,4
285318,22.11.2010 0:00:00.000000,5
287190,22.11.2010 0:00:00.000000,6
287504,22.11.2010 0:00:00.000000,7
290962,22.11.2010 0:00:00.000000,8
303105,22.11.2010 0:00:00.000000,9
317909,22.11.2010 0:00:00.000000,10
338340,22.11.2010 0:00:00.000000,11
349153,22.11.2010 0:00:00.000000,12
348275,22.11.2010 0:00:00.000000,13
347608,22.11.2010 0:00:00.000000,14
346119,22.11.2010 0:00:00.000000,15
347250,22.11.2010 0:00:00.000000,16
346207,22.11.2010 0:00:00.000000,17
342626,22.11.2010 0:00:00.000000,18
341945,22.11.2010 0:00:00.000000,19
340116,22.11.2010 0:00:00.000000,20
336119,22.11.2010 0:00:00.000000,21
334403,22.11.2010 0:00:00.000000,22
331699,22.11.2010 0:00:00.000000,23
299668,22.11.2010 0:00:00.000000,24
293855,23.11.2010 0:00:00.000000,1
293586,23.11.2010 0:00:00.000000,2
294348,23.11.2010 0:00:00.000000,3
295236,23.11.2010 0:00:00.000000,4
294263,23.11.2010 0:00:00.000000,5
293658,23.11.2010 0:00:00.000000,6
294621,23.11.2010 0:00:00.000000,7
299360,23.11.2010 0:00:00.000000,8
298616,23.11.2010 0:00:00.000000,9
318807,23.11.2010 0:00:00.000000,10
338396,23.11.2010 0:00:00.000000,11
339895,23.11.2010 0:00:00.000000,12
338354,23.11.2010 0:00:00.000000,13
340195,23.11.2010 0:00:00.000000,14
342614,23.11.2010 0:00:00.000000,15
340507,23.11.2010 0:00:00.000000,16
338864,23.11.2010 0:00:00.000000,17
336661,23.11.2010 0:00:00.000000,18
335712,23.11.2010 0:00:00.000000,19
335793,23.11.2010 0:00:00.000000,20
322138,23.11.2010 0:00:00.000000,21
336606,23.11.2010 0:00:00.000000,22
333852,23.11.2010 0:00:00.000000,23
297461,23.11.2010 0:00:00.000000,24
298571,24.11.2010 0:00:00.000000,1
299962,24.11.2010 0:00:00.000000,2
297546,24.11.2010 0:00:00.000000,3
296477,24.11.2010 0:00:00.000000,4
289709,24.11.2010 0:00:00.000000,5
290552,24.11.2010 0:00:00.000000,6
291742,24.11.2010 0:00:00.000000,7
299688,24.11.2010 0:00:00.000000,8
302797,24.11.2010 0:00:00.000000,9
329852,24.11.2010 0:00:00.000000,10
336794,24.11.2010 0:00:00.000000,11
333078,24.11.2010 0:00:00.000000,12
333869,24.11.2010 0:00:00.000000,13
333054,24.11.2010 0:00:00.000000,14
332192,24.11.2010 0:00:00.000000,15
327474,24.11.2010 0:00:00.000000,16
330037,24.11.2010 0:00:00.000000,17
321902,24.11.2010 0:00:00.000000,18
332090,24.11.2010 0:00:00.000000,19
330636,24.11.2010 0:00:00.000000,20
332450,24.11.2010 0:00:00.000000,21
335426,24.11.2010 0:00:00.000000,22
333310,24.11.2010 0:00:00.000000,23
298889,24.11.2010 0:00:00.000000,24
292243,25.11.2010 0:00:00.000000,1
296385,25.11.2010 0:00:00.000000,2
291214,25.11.2010 0:00:00.000000,3
292013,25.11.2010 0:00:00.000000,4
292583,25.11.2010 0:00:00.000000,5
293497,25.11.2010 0:00:00.000000,6
294584,25.11.2010 0:00:00.000000,7
301353,25.11.2010 0:00:00.000000,8
303866,25.11.2010 0:00:00.000000,9
331892,25.11.2010 0:00:00.000000,10
337501,25.11.2010 0:00:00.000000,11
338657,25.11.2010 0:00:00.000000,12
338295,25.11.2010 0:00:00.000000,13
337553,25.11.2010 0:00:00.000000,14
338409,25.11.2010 0:00:00.000000,15
339268,25.11.2010 0:00:00.000000,16
336894,25.11.2010 0:00:00.000000,17
335614,25.11.2010 0:00:00.000000,18
337326,25.11.2010 0:00:00.000000,19
338703,25.11.2010 0:00:00.000000,20
339301,25.11.2010 0:00:00.000000,21
338964,25.11.2010 0:00:00.000000,22
336806,25.11.2010 0:00:00.000000,23
302091,25.11.2010 0:00:00.000000,24
303567,26.11.2010 0:00:00.000000,1
312019,26.11.2010 0:00:00.000000,2
310908,26.11.2010 0:00:00.000000,3
308194,26.11.2010 0:00:00.000000,4
309736,26.11.2010 0:00:00.000000,5
320514,26.11.2010 0:00:00.000000,6
319837,26.11.2010 0:00:00.000000,7
320563,26.11.2010 0:00:00.000000,8
320603,26.11.2010 0:00:00.000000,9
349879,26.11.2010 0:00:00.000000,10
356299,26.11.2010 0:00:00.000000,11
356740,26.11.2010 0:00:00.000000,12
354718,26.11.2010 0:00:00.000000,13
354717,26.11.2010 0:00:00.000000,14
356635,26.11.2010 0:00:00.000000,15
355480,26.11.2010 0:00:00.000000,16
355171,26.11.2010 0:00:00.000000,17
352820,26.11.2010 0:00:00.000000,18
351947,26.11.2010 0:00:00.000000,19
347158,26.11.2010 0:00:00.000000,20
345270,26.11.2010 0:00:00.000000,21
343553,26.11.2010 0:00:00.000000,22
338122,26.11.2010 0:00:00.000000,23
336840,26.11.2010 0:00:00.000000,24
303757,27.11.2010 0:00:00.000000,1
297021,27.11.2010 0:00:00.000000,2
296716,27.11.2010 0:00:00.000000,3
295677,27.11.2010 0:00:00.000000,4
292875,27.11.2010 0:00:00.000000,5
293582,27.11.2010 0:00:00.000000,6
290429,27.11.2010 0:00:00.000000,7
291209,27.11.2010 0:00:00.000000,8
287723,27.11.2010 0:00:00.000000,9
288612,27.11.2010 0:00:00.000000,10
291788,27.11.2010 0:00:00.000000,11
295498,27.11.2010 0:00:00.000000,12
294858,27.11.2010 0:00:00.000000,13
292985,27.11.2010 0:00:00.000000,14
297301,27.11.2010 0:00:00.000000,15
296262,27.11.2010 0:00:00.000000,16
291004,27.11.2010 0:00:00.000000,17
292099,27.11.2010 0:00:00.000000,18
310849,27.11.2010 0:00:00.000000,19
338495,27.11.2010 0:00:00.000000,20
339650,27.11.2010 0:00:00.000000,21
338599,27.11.2010 0:00:00.000000,22
296674,27.11.2010 0:00:00.000000,23
273978,27.11.2010 0:00:00.000000,24
284360,28.11.2010 0:00:00.000000,1
289249,28.11.2010 0:00:00.000000,2
288556,28.11.2010 0:00:00.000000,3
289001,28.11.2010 0:00:00.000000,4
290679,28.11.2010 0:00:00.000000,5
292612,28.11.2010 0:00:00.000000,6
293629,28.11.2010 0:00:00.000000,7
296566,28.11.2010 0:00:00.000000,8
286750,28.11.2010 0:00:00.000000,9
287723,28.11.2010 0:00:00.000000,10
294316,28.11.2010 0:00:00.000000,11
298207,28.11.2010 0:00:00.000000,12
297048,28.11.2010 0:00:00.000000,13
297596,28.11.2010 0:00:00.000000,14
298193,28.11.2010 0:00:00.000000,15
299984,28.11.2010 0:00:00.000000,16
298406,28.11.2010 0:00:00.000000,17
296412,28.11.2010 0:00:00.000000,18
